id,author,description,guid,to,likecount,link,pubdate,replycount,title,authorChannelUrl,
2152,"@user-js7sx1nn5t","True, these songs bring back memories of the best times I\'ve had","UgytsukmjnQjzEo3Ryd4AaABAg.9uM8FS-yYlR9yVMvQ36G7K","@seresau8621",0,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=UgytsukmjnQjzEo3Ryd4AaABAg.9uM8FS-yYlR9yVMvQ36G7K","2023-12-19 04:09:40",0,"True, these songs bring back memories of the best times I\'ve had","http://www.youtube.com/@user-js7sx1nn5t",
2153,"@kinnalzon603","Same here man!! 😊","UgytsukmjnQjzEo3Ryd4AaABAg.9uM8FS-yYlRA-yBG01IuKx","@seresau8621",0,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=UgytsukmjnQjzEo3Ryd4AaABAg.9uM8FS-yYlRA-yBG01IuKx","2024-02-18 11:07:46",0,"Same here man!! 😊","http://www.youtube.com/@kinnalzon603",
2154,"@SevastianHernandez-tg7ou","🎉❤❤❤❤😂😂😢😢","Ugxjccidybz-pOz5xtx4AaABAg","",1,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=Ugxjccidybz-pOz5xtx4AaABAg","2023-09-07 01:05:19",0,"🎉❤❤❤❤😂😂😢😢","http://www.youtube.com/@SevastianHernandez-tg7ou",
2155,"@user-ih9ov3sw5i","LOVE THE SONGS","UgwYxa9Ogg46vvB7IVx4AaABAg","",1,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=UgwYxa9Ogg46vvB7IVx4AaABAg","2023-09-06 22:35:08",0,"LOVE THE SONGS","http://www.youtube.com/@user-ih9ov3sw5i",
2156,"@katherinlujanalcarazdoldan1124","Me encataaaaaaaaaaa😍","Ugw9YZph_XJsePmiz3V4AaABAg","",2,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=Ugw9YZph_XJsePmiz3V4AaABAg","2023-09-06 19:08:40",0,"Me encataaaaaaaaaaa😍","http://www.youtube.com/@katherinlujanalcarazdoldan1124",
2157,"@emokeseregienigma","Hiii!!!.Are jou Frank Duval Copiiiii?","UgyidX9r4C971yNRR8Z4AaABAg","",0,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=UgyidX9r4C971yNRR8Z4AaABAg","2023-09-06 16:09:43",0,"Hiii!!!.Are jou Frank Duval Copiiiii?","http://www.youtube.com/@emokeseregienigma",
2158,"@OrmarysRodriguez-xm6ui","Esta la mejor canción que el escuchado y me encanta","UgweYvPGy85kXlZeya14AaABAg","",0,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=UgweYvPGy85kXlZeya14AaABAg","2023-09-06 11:51:40",0,"Esta la mejor canción que el escuchado y me encanta","http://www.youtube.com/@OrmarysRodriguez-xm6ui",
2159,"@user-px1qj7hv7w","You are really a rockstar","UgzWOHJLCzJMASSbO5x4AaABAg","",1,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=UgzWOHJLCzJMASSbO5x4AaABAg","2023-09-06 07:07:34",0,"You are really a rockstar","http://www.youtube.com/@user-px1qj7hv7w",
2160,"@bidyutmoran70570","Love you songs❤❤","UgzUFTZ9f7NylVRfjLZ4AaABAg","",2,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=UgzUFTZ9f7NylVRfjLZ4AaABAg","2023-09-06 04:16:15",0,"Love you songs❤❤","http://www.youtube.com/@bidyutmoran70570",
2161,"@yessicamg6083","Voten si les gusta las canciones de A.W. y comenten si les gusta las canciones de BTS😊","Ugw-1Niju_R_zsD4NHl4AaABAg","",2,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=Ugw-1Niju_R_zsD4NHl4AaABAg","2023-09-05 22:34:41",0,"Voten si les gusta las canciones de A.W. y comenten si les gusta las canciones de BTS😊","http://www.youtube.com/@yessicamg6083",
2162,"@crsshiezz","Very good","UgxoS5Uaq7yKvPisR3J4AaABAg","",1,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=UgxoS5Uaq7yKvPisR3J4AaABAg","2023-09-05 21:10:32",0,"Very good","http://www.youtube.com/@crsshiezz",
2163,"@Prasad24525","lily?","UgwygUcjuNoUzUQbBq14AaABAg","",0,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=UgwygUcjuNoUzUQbBq14AaABAg","2023-09-05 16:45:56",0,"lily?","http://www.youtube.com/@Prasad24525",
2164,"@mailymuimui908","I am a legend","Ugw3TvQ1sztYUsayfJp4AaABAg","",1,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=Ugw3TvQ1sztYUsayfJp4AaABAg","2023-09-05 02:46:11",0,"I am a legend","http://www.youtube.com/@mailymuimui908",
2165,"@mailymuimui908","lovely song I like legend never dies please Terry fore hour","UgxFy1iCMW8odELg9N14AaABAg","",2,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=UgxFy1iCMW8odELg9N14AaABAg","2023-09-05 02:45:37",0,"lovely song I like legend never dies please Terry fore hour","http://www.youtube.com/@mailymuimui908",
2166,"@nisarali5312","My.. favourite..singer..ilove..song..super..voice..you..sister..my..Alan..sir..very..fan","UgxyAtHyKzS3TjnExFh4AaABAg","",0,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=UgxyAtHyKzS3TjnExFh4AaABAg","2023-09-04 21:47:12",0,"My.. favourite..singer..ilove..song..super..voice..you..sister..my..Alan..sir..very..fan","http://www.youtube.com/@nisarali5312",
2167,"@user-qb6mx5ef4h","I luv you Alan","Ugx4EJa3YW8nzcGSTfV4AaABAg","",2,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=Ugx4EJa3YW8nzcGSTfV4AaABAg","2023-09-04 16:26:31",1,"I luv you Alan","http://www.youtube.com/@user-qb6mx5ef4h",
2168,"@user-qb6mx5ef4h","Good comment","Ugx4EJa3YW8nzcGSTfV4AaABAg.9uFd6zoennO9ujjs6ulNMN","@user-qb6mx5ef4h",0,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=Ugx4EJa3YW8nzcGSTfV4AaABAg.9uFd6zoennO9ujjs6ulNMN","2023-09-16 18:21:58",0,"Good comment","http://www.youtube.com/@user-qb6mx5ef4h",
2169,"@AntonioJackson-pc1mv","Gosto muito de vecê 😍😗😙😚","UgzjfFKO6l8ed3T4_rJ4AaABAg","",1,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=UgzjfFKO6l8ed3T4_rJ4AaABAg","2023-09-03 22:53:14",0,"Gosto muito de vecê 😍😗😙😚","http://www.youtube.com/@AntonioJackson-pc1mv",
2170,"@Summerryin","Oouwwh alan💪 Well come to my damn it univers😘","UgxDt0fW5VS4WFI4tEF4AaABAg","",0,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=UgxDt0fW5VS4WFI4tEF4AaABAg","2023-09-03 22:21:16",0,"Oouwwh alan💪 Well come to my damn it univers😘","http://www.youtube.com/@Summerryin",
2171,"@Summerryin","Oouwwh alan💪 Well come to my damn it univers😘","UgyAtJeKnQrc8_8jHG94AaABAg","",0,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=UgyAtJeKnQrc8_8jHG94AaABAg","2023-09-03 22:21:04",0,"Oouwwh alan💪 Well come to my damn it univers😘","http://www.youtube.com/@Summerryin",
2172,"@Elisabethgarcia-fo8dq","ermosos","Ugx8HZ9POOoGRBUW8Fx4AaABAg","",1,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=Ugx8HZ9POOoGRBUW8Fx4AaABAg","2023-09-03 22:10:52",0,"ermosos","http://www.youtube.com/@Elisabethgarcia-fo8dq",
2173,"@user-fg6ed4qz4t","真的好好听","UgwheYWErUUDDm8SU1R4AaABAg","",15,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=UgwheYWErUUDDm8SU1R4AaABAg","2023-09-03 13:30:26",1,"真的好好听","http://www.youtube.com/@user-fg6ed4qz4t",
2174,"@tinhpham5516","我也是。。 特别好听","UgwheYWErUUDDm8SU1R4AaABAg.9uCkARq1ZSn9v-gtxH2EOk","@user-fg6ed4qz4t",1,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=UgwheYWErUUDDm8SU1R4AaABAg.9uCkARq1ZSn9v-gtxH2EOk","2023-09-23 08:23:06",0,"我也是。。 特别好听","http://www.youtube.com/@tinhpham5516",
2175,"@fansoanhdiep1237","Hay","UgwcWPk9baZIj9ogQHd4AaABAg","",1,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=UgwcWPk9baZIj9ogQHd4AaABAg","2023-09-03 10:41:44",0,"Hay","http://www.youtube.com/@fansoanhdiep1237",
2176,"@Sun-wt4kp","good","Ugxhs80Lht2C7uOnP5V4AaABAg","",0,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=Ugxhs80Lht2C7uOnP5V4AaABAg","2023-09-03 06:39:56",0,"good","http://www.youtube.com/@Sun-wt4kp",
2177,"@Sun-wt4kp","s","UgzBLbZwO6O7hh5BwSx4AaABAg","",0,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=UgzBLbZwO6O7hh5BwSx4AaABAg","2023-09-03 06:38:35",0,"s","http://www.youtube.com/@Sun-wt4kp",
2178,"@Sun-wt4kp","f","UgwA9jh7zF5BguiO4h94AaABAg","",0,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=UgwA9jh7zF5BguiO4h94AaABAg","2023-09-03 06:38:03",0,"f","http://www.youtube.com/@Sun-wt4kp",
2179,"@merylmumbi4","Cool song","UgxXVqjsEAjAY24hpJx4AaABAg","",1,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=UgxXVqjsEAjAY24hpJx4AaABAg","2023-09-03 00:50:56",0,"Cool song","http://www.youtube.com/@merylmumbi4",
2180,"@rameshpandey611","❤","UgzS7ofvS240cRUBlB54AaABAg","",2,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=UgzS7ofvS240cRUBlB54AaABAg","2023-09-02 16:19:44",0,"❤","http://www.youtube.com/@rameshpandey611",
2181,"@SirajulIslam-xb2qe",".","Ugw4up7VgTOn8D_Lfx94AaABAg","",0,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=Ugw4up7VgTOn8D_Lfx94AaABAg","2023-09-02 13:31:57",0,".","http://www.youtube.com/@SirajulIslam-xb2qe",
2182,"@angelicadiaz648","❤❤❤❤❤❤❤❤❤","UgwSaNSAEooW202FraB4AaABAg","",0,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=UgwSaNSAEooW202FraB4AaABAg","2023-09-01 20:17:47",0,"❤❤❤❤❤❤❤❤❤","http://www.youtube.com/@angelicadiaz648",
2183,"@cliciaramos4322","Hiiii love you alan work","UgzB0ecTcqIYK59rOyR4AaABAg","",0,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=UgzB0ecTcqIYK59rOyR4AaABAg","2023-09-01 18:41:45",0,"Hiiii love you alan work","http://www.youtube.com/@cliciaramos4322",
2184,"@cliciaramos4322","❤ my god","UgzkwPVSUDTWRICXLex4AaABAg","",1,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=UgzkwPVSUDTWRICXLex4AaABAg","2023-09-01 18:41:11",0,"❤ my god","http://www.youtube.com/@cliciaramos4322",
2185,"@user-ze8ps4vf7h","❤❤❤❤❤👍👍👍👍","UgyyJypC_2GD1qkDrk14AaABAg","",0,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=UgyyJypC_2GD1qkDrk14AaABAg","2023-09-01 11:04:07",0,"❤❤❤❤❤👍👍👍👍","http://www.youtube.com/@user-ze8ps4vf7h",
2186,"@user-sx3ev3lq1x","ชอบมากเพลงของอลัน❤❤❤❤❤❤ ALAN WALKER","UgypBOYHaulz9lAq_rB4AaABAg","",2,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=UgypBOYHaulz9lAq_rB4AaABAg","2023-09-01 09:52:16",0,"ชอบมากเพลงของอลัน❤❤❤❤❤❤ ALAN WALKER","http://www.youtube.com/@user-sx3ev3lq1x",
2187,"@fajardosherwinfajardosherw7547","This is soul relaxing, I heard these music when I got to gym.","UgzuDLDx3jYXyjflq154AaABAg","",34,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=UgzuDLDx3jYXyjflq154AaABAg","2023-09-01 08:32:50",4,"This is soul relaxing, I heard these music when I got to gym.","http://www.youtube.com/@fajardosherwinfajardosherw7547",
2188,"@mayurtiwade1156","Ppppppppppppppppppppppppppppppppppppp","UgzuDLDx3jYXyjflq154AaABAg.9u73X4P8kcf9uArgWdXqOC","@fajardosherwinfajardosherw7547",0,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=UgzuDLDx3jYXyjflq154AaABAg.9u73X4P8kcf9uArgWdXqOC","2023-09-02 19:57:38",0,"Ppppppppppppppppppppppppppppppppppppp","http://www.youtube.com/@mayurtiwade1156",
2189,"@mayurtiwade1156","Pppppp","UgzuDLDx3jYXyjflq154AaABAg.9u73X4P8kcf9uArhJNtrzY","@fajardosherwinfajardosherw7547",0,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=UgzuDLDx3jYXyjflq154AaABAg.9u73X4P8kcf9uArhJNtrzY","2023-09-02 19:57:44",0,"Pppppp","http://www.youtube.com/@mayurtiwade1156",
2190,"@manjuagarwal4161","❤😊😊😊😊😊😊😊😊😊😮😮😮😮😮😮😮😮🎉😂🎉🎉🎉🎉🎉","UgzuDLDx3jYXyjflq154AaABAg.9u73X4P8kcf9uUXkzOKZQ9","@fajardosherwinfajardosherw7547",0,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=UgzuDLDx3jYXyjflq154AaABAg.9u73X4P8kcf9uUXkzOKZQ9","2023-09-10 11:19:33",0,"❤😊😊😊😊😊😊😊😊😊😮😮😮😮😮😮😮😮🎉😂🎉🎉🎉🎉🎉","http://www.youtube.com/@manjuagarwal4161",
2191,"@user-fk8jc8nk4j","pppppp","UgzuDLDx3jYXyjflq154AaABAg.9u73X4P8kcfA1INq1nfQVb","@fajardosherwinfajardosherw7547",0,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=UgzuDLDx3jYXyjflq154AaABAg.9u73X4P8kcfA1INq1nfQVb","2024-03-22 14:13:08",0,"pppppp","http://www.youtube.com/@user-fk8jc8nk4j",
2192,"@ruslanishnazarov","zoʻr vashe🎉","UgxBoAx4fVHEvGK4G-l4AaABAg","",0,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=UgxBoAx4fVHEvGK4G-l4AaABAg","2023-09-01 07:06:37",0,"zoʻr vashe🎉","http://www.youtube.com/@ruslanishnazarov",
2193,"@user-fz2ts2qg7y","Kk","UgwZeVIVFHFANBgneuN4AaABAg","",2,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=UgwZeVIVFHFANBgneuN4AaABAg","2023-09-01 05:05:11",0,"Kk","http://www.youtube.com/@user-fz2ts2qg7y",
2194,"@nguyenhuuhoang7839","need name ò the song from 2:30:00","UgylBOw1SS4bKvrzCw14AaABAg","",1,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=UgylBOw1SS4bKvrzCw14AaABAg","2023-09-01 02:17:34",1,"need name ò the song from 2:30:00","http://www.youtube.com/@nguyenhuuhoang7839",
2195,"@dyndyn4543","Routine","UgylBOw1SS4bKvrzCw14AaABAg.9u6O_VuW0D69u6gzbrfBSB","@nguyenhuuhoang7839",0,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=UgylBOw1SS4bKvrzCw14AaABAg.9u6O_VuW0D69u6gzbrfBSB","2023-09-01 05:07:09",0,"Routine","http://www.youtube.com/@dyndyn4543",
2196,"@REX_GUN","woww thx:)","Ugyog5uVLfieqr39YW14AaABAg","",1,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=Ugyog5uVLfieqr39YW14AaABAg","2023-08-31 22:28:50",0,"woww thx:)","http://www.youtube.com/@REX_GUN",
2197,"@binzftalucard.9797","p","UgwJmLaCpmEfOzCEM6h4AaABAg","",0,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=UgwJmLaCpmEfOzCEM6h4AaABAg","2023-08-31 21:42:11",0,"p","http://www.youtube.com/@binzftalucard.9797",
2198,"@elisangelamenesesdesousa81","kibutz","UgwX8yqVBLUt9JWHloR4AaABAg","",0,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=UgwX8yqVBLUt9JWHloR4AaABAg","2023-08-31 19:46:00",0,"kibutz","http://www.youtube.com/@elisangelamenesesdesousa81",
2199,"@LuisEstebanparedes","se logro yo estoy limpio i tendran 1 vez al niño de 18 años el mundo sigue normal","Ugz2KvmIs5txu6baE7B4AaABAg","",0,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=Ugz2KvmIs5txu6baE7B4AaABAg","2023-08-31 18:35:25",0,"se logro yo estoy limpio i tendran 1 vez al niño de 18 años el mundo sigue normal","http://www.youtube.com/@LuisEstebanparedes",
2200,"@lukasstefl2299","💓💓💓👍🍀","Ugxwb2HOUQ71TZHFtTF4AaABAg","",3,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=Ugxwb2HOUQ71TZHFtTF4AaABAg","2023-08-31 15:35:10",0,"💓💓💓👍🍀","http://www.youtube.com/@lukasstefl2299",
2201,"@Gur-wansBudhathoki-yf5xz","https://youtube.com/@Gur-wansBudhathoki-yf5xz?si=NW_FPdjPSr-aftF0","UgxAPu-KRvYLrwA6Y-F4AaABAg","",0,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=UgxAPu-KRvYLrwA6Y-F4AaABAg","2023-08-31 13:28:49",0,"https://youtube.com/@Gur-wansBudhathoki-yf5xz?si=NW_FPdjPSr-aftF0","http://www.youtube.com/@Gur-wansBudhathoki-yf5xz",
2202,"@user-hz8vn8pf3j","Download","UgyWlejHpXNFhtOCGQF4AaABAg","",1,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=UgyWlejHpXNFhtOCGQF4AaABAg","2023-08-31 11:13:35",0,"Download","http://www.youtube.com/@user-hz8vn8pf3j",
2203,"@user-hz8vn8pf3j","Download","UgwUMiRKEb3HKjzLBT54AaABAg","",1,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=UgwUMiRKEb3HKjzLBT54AaABAg","2023-08-31 11:13:34",0,"Download","http://www.youtube.com/@user-hz8vn8pf3j",
2204,"@Jan-fe5uf","🎉","UgylVhZgCAW0SpZn0514AaABAg","",0,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=UgylVhZgCAW0SpZn0514AaABAg","2023-08-31 10:04:59",0,"🎉","http://www.youtube.com/@Jan-fe5uf",
2205,"@OldiesGoodies-fe3le","Correct! I love the songs","Ugzpe4EHmrzZ7TVf4YF4AaABAg","",1,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=Ugzpe4EHmrzZ7TVf4YF4AaABAg","2023-08-31 04:40:01",0,"Correct! I love the songs","http://www.youtube.com/@OldiesGoodies-fe3le",
2206,"@NamugayaJane-rz5wh","Wow","Ugw0jx7ByhD-BLqI0pV4AaABAg","",1,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=Ugw0jx7ByhD-BLqI0pV4AaABAg","2023-08-31 00:48:49",0,"Wow","http://www.youtube.com/@NamugayaJane-rz5wh",
2207,"@quangnguyeninh7304","hi","UgwJ2HCmTdA8AmH55nl4AaABAg","",0,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=UgwJ2HCmTdA8AmH55nl4AaABAg","2023-08-31 00:46:04",0,"hi","http://www.youtube.com/@quangnguyeninh7304",
2208,"@beryldatangsong4501","Best song😙😙","UgxqIdNDm75fb9S8tbF4AaABAg","",3,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=UgxqIdNDm75fb9S8tbF4AaABAg","2023-08-30 23:44:28",1,"Best song😙😙","http://www.youtube.com/@beryldatangsong4501",
2209,"@beryldatangsong4501","Please life for me😑😣","UgxqIdNDm75fb9S8tbF4AaABAg.9u3YGGE0sVj9u3Z9hPm-IN","@beryldatangsong4501",1,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=UgxqIdNDm75fb9S8tbF4AaABAg.9u3YGGE0sVj9u3Z9hPm-IN","2023-08-30 23:52:18",0,"Please life for me😑😣","http://www.youtube.com/@beryldatangsong4501",
2210,"@bobim8672",". . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . !⁰","Ugy4sbeB5z_DhtGkHJh4AaABAg","",0,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=Ugy4sbeB5z_DhtGkHJh4AaABAg","2023-08-30 13:40:20",0,". . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . !⁰","http://www.youtube.com/@bobim8672",
2211,"@henry2567","Soul music ❤❤❤❤❤","UgwXqzs0d1RGjCLg0QZ4AaABAg","",14,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=UgwXqzs0d1RGjCLg0QZ4AaABAg","2023-08-30 13:38:31",1,"Soul music ❤❤❤❤❤","http://www.youtube.com/@henry2567",
2212,"@randshadee1073","True❤","UgwXqzs0d1RGjCLg0QZ4AaABAg.9u2SvCHoKRN9uGAuF3pJfp","@henry2567",0,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=UgwXqzs0d1RGjCLg0QZ4AaABAg.9u2SvCHoKRN9uGAuF3pJfp","2023-09-04 21:30:28",0,"True❤","http://www.youtube.com/@randshadee1073",
2213,"@phanminhduy3692",".","Ugz51UpAp-LFPmWsVHJ4AaABAg","",0,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=Ugz51UpAp-LFPmWsVHJ4AaABAg","2023-08-30 13:25:39",0,".","http://www.youtube.com/@phanminhduy3692",
2214,"@user-ho9su2lr1q","👍","Ugyx1nuYXrUJMKu3KTB4AaABAg","",2,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=Ugyx1nuYXrUJMKu3KTB4AaABAg","2023-08-30 13:17:42",0,"👍","http://www.youtube.com/@user-ho9su2lr1q",
2215,"@user-ho9su2lr1q","🙋","UgzCqZ7Vn9j47jGDMW54AaABAg","",0,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=UgzCqZ7Vn9j47jGDMW54AaABAg","2023-08-30 13:17:30",0,"🙋","http://www.youtube.com/@user-ho9su2lr1q",
2216,"@user-kz1ur2nh8r","😊","Ugxgr2RbcVofRRJHCj14AaABAg","",0,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=Ugxgr2RbcVofRRJHCj14AaABAg","2023-08-30 11:33:08",0,"😊","http://www.youtube.com/@user-kz1ur2nh8r",
2217,"@user-mu8bp5hy4o","Lowe miuzik Alan j","UgxeuiCmNTerA2lBzct4AaABAg","",0,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=UgxeuiCmNTerA2lBzct4AaABAg","2023-08-30 11:25:34",0,"Lowe miuzik Alan j","http://www.youtube.com/@user-mu8bp5hy4o",
2218,"@KubaTupta","Dziękuję","UgyLj-mEDvfBnKUlR8F4AaABAg","",1,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=UgyLj-mEDvfBnKUlR8F4AaABAg","2023-08-30 10:52:01",0,"Dziękuję","http://www.youtube.com/@KubaTupta",
2219,"@user-wk4ls1rd7x","ดีคับ","UgzgVwJpjrKd4VEr1Ih4AaABAg","",0,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=UgzgVwJpjrKd4VEr1Ih4AaABAg","2023-08-30 09:48:58",0,"ดีคับ","http://www.youtube.com/@user-wk4ls1rd7x",
2220,"@schalkbotha4057","bro i wish i can see alan walker im hes bigest fan 😮‍💨😭😢","Ugzh48mUYGwW9M-qgVF4AaABAg","",1,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=Ugzh48mUYGwW9M-qgVF4AaABAg","2023-08-30 09:12:27",0,"bro i wish i can see alan walker im hes bigest fan 😮‍💨😭😢","http://www.youtube.com/@schalkbotha4057",
2221,"@user-vr7fl2lb7s","ALAN WALKER 노래 좋은 사람 👇🏻 👇🏻 👇🏻","UgwQCurGZbI0UpqUWi54AaABAg","",3,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=UgwQCurGZbI0UpqUWi54AaABAg","2023-08-30 04:51:56",0,"ALAN WALKER 노래 좋은 사람 👇🏻 👇🏻 👇🏻","http://www.youtube.com/@user-vr7fl2lb7s",
2222,"@elfilouisschulte9243","Bin 76 Jahre alt, habe diese Musik in diesem Sommer entdeckt. Und höre sie immer wieder. ""I know, I\'m not alone."" Thank. Wunderbar.","UgyzP43UqwBLn7o7D0p4AaABAg","",9,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=UgyzP43UqwBLn7o7D0p4AaABAg","2023-08-30 04:05:20",0,"Bin 76 Jahre alt, habe diese Musik in diesem Sommer entdeckt. Und höre sie immer wieder. ""I know, I\'m not alone."" Thank. Wunderbar.","http://www.youtube.com/@elfilouisschulte9243",
2223,"@user-rb4nx4pm4i","music good~~~~","UgwBsOXhgfwAZGDohY14AaABAg","",2,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=UgwBsOXhgfwAZGDohY14AaABAg","2023-08-29 19:35:14",0,"music good~~~~","http://www.youtube.com/@user-rb4nx4pm4i",
2224,"@sithukyaw-qq4cb","အလွင့်","UgzGcGwuLbbZUoukh6h4AaABAg","",0,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=UgzGcGwuLbbZUoukh6h4AaABAg","2023-08-29 18:40:19",0,"အလွင့်","http://www.youtube.com/@sithukyaw-qq4cb",
2225,"@marinajovitavaldevenitibra9812","❤me encanta esta musica de Alan Walker","UgzwXVkFsHzolbjJBqp4AaABAg","",42,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=UgzwXVkFsHzolbjJBqp4AaABAg","2023-08-29 16:42:06",0,"❤me encanta esta musica de Alan Walker","http://www.youtube.com/@marinajovitavaldevenitibra9812",
2226,"@parinyakhokhon2803","🤟🤟🤟🤟🤟","UgwBEdqCl0G6pG8domV4AaABAg","",0,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=UgwBEdqCl0G6pG8domV4AaABAg","2023-08-29 14:08:33",0,"🤟🤟🤟🤟🤟","http://www.youtube.com/@parinyakhokhon2803",
2227,"@ArjunaBeta-mj1wp","Sedap lagu ni","UgxDDKZhumvsVf9k7oR4AaABAg","",2,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=UgxDDKZhumvsVf9k7oR4AaABAg","2023-08-29 12:27:28",0,"Sedap lagu ni","http://www.youtube.com/@ArjunaBeta-mj1wp",
2228,"@indbodogaming9403","Love you bro❤love from bodoland ❤","UgyGIgQKQkqjhPw3YVF4AaABAg","",0,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=UgyGIgQKQkqjhPw3YVF4AaABAg","2023-08-29 12:06:50",0,"Love you bro❤love from bodoland ❤","http://www.youtube.com/@indbodogaming9403",
2229,"@RepublicofTurbolandYT","I so I listened to music in at home","UgwPGkZPJZ7v55jOjIh4AaABAg","",2,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=UgwPGkZPJZ7v55jOjIh4AaABAg","2023-08-29 11:50:23",0,"I so I listened to music in at home","http://www.youtube.com/@RepublicofTurbolandYT",
2230,"@annalizaflores6693","🔥🔥🔥","UgxZQWNNF_w_sG6c1Sl4AaABAg","",3,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=UgxZQWNNF_w_sG6c1Sl4AaABAg","2023-08-29 09:55:48",0,"🔥🔥🔥","http://www.youtube.com/@annalizaflores6693",
